PipeID,Age,Diameter,Depth,Slope,Length,Pipe_type,Connection,Pipe_form,Material,Rainfall,Geology,GroundWater Level,Soil_type,Landslide_area,Population,Building_area,Land_cover,Distance_to_road,TrafficVol
98647,41,32,-3.6,-9.97,21.81,Wastewater,Others,S,Others,155.45,Geology-0,16.95,SoilType-6,No,0,No,LandCover-2,RoadClass-0,0
98660,42,110,-3.49,4.07,14.38,Wastewater,Others,S,PVC,155.28,Geology-0,16.17,SoilType-6,No,0,No,LandCover-4,RoadClass-1,0
98668,42,110,-2.75,-1.72,8.92,Wastewater,Others,S,PVC,155.35,Geology-0,16.5,SoilType-6,No,0,No,LandCover-4,RoadClass-2,0
98671,42,110,-3.12,-1.76,1.4,Wastewater,Others,S,PVC,155.37,Geology-0,16.54,SoilType-6,No,0,No,LandCover-4,RoadClass-2,0
98676,36,110,-4,-1.89,22.48,Wastewater,Others,S,PVC,155.14,Geology-0,15.58,SoilType-6,No,0,No,LandCover-1,RoadClass-3,0
98677,36,110,-3.23,2.89,7.06,Wastewater,Others,S,PVC,155.1,Geology-0,15.44,SoilType-6,No,0,No,LandCover-2,RoadClass-1,0
98699,36,110,-3.28,-4.75,3.02,Wastewater,Others,S,PVC,155.08,Geology-0,15.36,SoilType-6,No,0,No,LandCover-4,RoadClass-3,0
98700,36,110,-2.59,0.72,19.11,Wastewater,Others,S,PVC,155.07,Geology-0,15.33,SoilType-6,No,0,No,LandCover-1,RoadClass-2,0
98717,42,110,-4.7,-7.72,2.64,Wastewater,Others,S,PVC,155.01,Geology-0,15.13,SoilType-6,No,0,Yes,LandCover-4,RoadClass-2,0
98718,42,110,-2.72,-7.15,19.42,Wastewater,Others,S,PVC,155.02,Geology-0,15.15,SoilType-6,No,0,No,LandCover-1,RoadClass-2,0
98728,41,110,-4.09,-3.38,4.7,Wastewater,Others,S,PVC,155.85,Geology-0,18.75,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
98729,41,110,-3.53,-1.33,21.51,Wastewater,Others,S,PVC,155.81,Geology-0,18.58,SoilType-9,No,0,No,LandCover-4,RoadClass-1,0
98746,42,110,-2.89,-4.14,22.71,Wastewater,Others,S,PVC,155.57,Geology-0,17.46,SoilType-6,No,0,No,LandCover-2,RoadClass-1,0
98759,42,110,-2.08,6.8,4.19,Wastewater,Others,S,PVC,155.65,Geology-0,17.81,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
98760,42,110,-3.27,3.36,18.64,Wastewater,Others,S,PVC,155.69,Geology-0,18.01,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
98775,42,110,-3.21,5.91,17.44,Wastewater,Others,S,PVC,155.74,Geology-0,18.26,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
98788,49,110,-2.25,1.46,21.62,Wastewater,Others,S,PVC,155.84,Geology-0,18.74,SoilType-9,No,0,No,LandCover-1,RoadClass-0,0
98800,42,110,-2.3,-11.45,13.26,Wastewater,Others,S,PVC,155.5,Geology-0,17.24,SoilType-7,No,0,No,LandCover-2,RoadClass-1,0
98810,42,110,-8.63,9.53,2.33,Wastewater,Others,S,PVC,155.51,Geology-0,17.24,SoilType-7,No,0,No,LandCover-2,RoadClass-2,0
98811,42,110,-5.93,6.81,5.91,Wastewater,Others,S,PVC,155.51,Geology-0,17.24,SoilType-6,No,0,No,LandCover-2,RoadClass-2,0
98829,42,110,-5.44,15.5,21.42,Wastewater,Others,S,PVC,155.67,Geology-0,17.99,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
98840,42,110,-5.38,19.47,2.46,Wastewater,Others,S,PVC,155.63,Geology-0,17.79,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
98841,42,110,-5.08,22.17,10.06,Wastewater,Others,S,PVC,155.65,Geology-0,17.92,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
98843,42,110,-3.9,-3.07,1.99,Wastewater,Others,S,PVC,155.66,Geology-0,17.94,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
98859,42,110,-2.22,10.97,3.69,Wastewater,Others,S,PVC,155.76,Geology-0,18.37,SoilType-9,No,0,No,LandCover-4,RoadClass-3,0
98860,42,110,-5.65,10.82,28.59,Wastewater,Others,S,PVC,155.81,Geology-0,18.62,SoilType-9,No,0,No,LandCover-4,RoadClass-2,0
98876,42,110,-4.61,-1.91,15.3,Wastewater,Others,S,PVC,155.81,Geology-0,18.63,SoilType-9,No,0,No,LandCover-4,RoadClass-3,0
98888,41,110,-8.54,0.21,5.3,Wastewater,Others,S,PVC,155.96,Geology-0,19.29,SoilType-9,No,0,No,LandCover-4,RoadClass-3,0
98897,42,110,-1.8,1.29,5.57,Wastewater,Others,S,PVC,155.77,Geology-0,18.38,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
98899,42,110,-1.46,4.1,9.22,Wastewater,Others,S,PVC,155.76,Geology-0,18.32,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
98912,42,110,-3.56,7.81,2.12,Wastewater,Others,S,PVC,155.81,Geology-0,18.64,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
98914,42,110,-3.65,3.45,3.49,Wastewater,Others,S,PVC,155.83,Geology-0,18.71,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
98926,42,110,-6.39,0.63,5.96,Wastewater,Others,S,PVC,155.62,Geology-0,17.81,SoilType-9,No,0,No,LandCover-4,RoadClass-2,0
98927,42,110,-4.66,-2.08,15.71,Wastewater,Others,S,PVC,155.58,Geology-0,17.67,SoilType-9,No,0,No,LandCover-4,RoadClass-1,0
98948,39,110,-1.57,5.22,5.17,Wastewater,Others,S,PVC,155.78,Geology-0,18.43,SoilType-9,No,0,No,LandCover-4,RoadClass-2,0
98949,39,110,-1.74,5.24,10.69,Wastewater,Others,S,PVC,155.79,Geology-0,18.5,SoilType-9,No,0,No,LandCover-4,RoadClass-1,0
98961,49,110,-3.46,1.59,11.49,Wastewater,Others,S,PVC,156.04,Geology-0,19.65,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
98967,45,110,-1.03,-1.97,2.06,Wastewater,Others,S,PVC,155.83,Geology-0,18.7,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
98968,45,110,-3.32,13.07,20.15,Wastewater,Others,S,PVC,155.83,Geology-0,18.72,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
98993,33,110,-6.72,0.43,3.3,Wastewater,Others,S,PVC,154.87,Geology-0,14.85,SoilType-6,No,0,No,LandCover-4,RoadClass-3,0
98996,33,110,-5.72,0.46,11.35,Wastewater,Others,S,PVC,154.84,Geology-0,14.77,SoilType-6,No,0,No,LandCover-4,RoadClass-2,0
98999,42,110,-1.91,-1.7,9.9,Wastewater,Others,S,PVC,155.02,Geology-0,15.13,SoilType-6,No,0,No,LandCover-4,RoadClass-0,0
99006,49,110,-5.68,3.41,1.63,Wastewater,Others,S,PVC,155.96,Geology-0,19.33,SoilType-9,No,0,No,LandCover-1,RoadClass-1,0
99007,49,110,-5.42,2.16,13.41,Wastewater,Others,S,PVC,155.95,Geology-0,19.28,SoilType-9,No,0,No,LandCover-1,RoadClass-1,0
99015,49,110,-3.03,-0.59,9.34,Wastewater,Others,S,PVC,155.97,Geology-0,19.38,SoilType-9,No,0,No,LandCover-1,RoadClass-1,0
99025,48,110,-2.89,1.04,9.89,Wastewater,Others,S,PVC,156.17,Geology-0,20.23,SoilType-9,No,0,No,LandCover-4,RoadClass-0,0
99033,46,110,-3.97,0.11,23.39,Wastewater,Others,S,PVC,156.21,Geology-0,20.41,SoilType-7,No,0,No,LandCover-2,RoadClass-1,0
99043,46,110,-4.2,-1.68,22.37,Wastewater,Others,S,PVC,156.29,Geology-0,20.75,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
99052,48,110,-3.73,-2.75,19.4,Wastewater,Others,S,PVC,156.12,Geology-0,20.07,SoilType-9,No,0,No,LandCover-4,RoadClass-2,0
99060,48,110,-2.87,6.52,19.02,Wastewater,Others,S,PVC,156.18,Geology-0,20.29,SoilType-9,No,0,No,LandCover-4,RoadClass-3,0
99067,49,110,-2.9,13.73,8.13,Wastewater,Others,S,PVC,156.29,Geology-0,20.73,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
99077,48,110,-3.16,0.15,19.96,Wastewater,Others,S,PVC,156.1,Geology-0,19.94,SoilType-7,No,0,No,LandCover-2,RoadClass-1,0
99090,48,110,-1.73,12.83,10.48,Wastewater,Others,S,PVC,156.31,Geology-0,20.82,SoilType-9,No,0,No,LandCover-1,RoadClass-2,0
99102,48,110,-5.16,6.54,27.89,Wastewater,Others,S,PVC,156.36,Geology-0,21.05,SoilType-9,No,0,No,LandCover-1,RoadClass-3,0
99108,48,110,-7.75,13.3,17.43,Wastewater,Others,S,PVC,156.42,Geology-0,21.26,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
99109,48,110,-6.89,13.66,2.07,Wastewater,Others,S,PVC,156.45,Geology-0,21.39,SoilType-9,No,0,No,LandCover-1,RoadClass-2,0
99120,47,110,-3.38,14.93,20.07,Wastewater,Others,S,PVC,156.62,Geology-0,22.06,SoilType-9,No,0,No,LandCover-1,RoadClass-3,0
99121,47,110,-1.69,-5.35,4.16,Wastewater,Others,S,PVC,156.66,Geology-0,22.23,SoilType-9,No,0,No,LandCover-4,RoadClass-3,0
99124,49,110,-2.68,22.01,2.28,Wastewater,Others,S,PVC,156.65,Geology-0,22.2,SoilType-9,No,0,No,LandCover-1,RoadClass-3,0
99125,49,110,-2.45,19.79,15.49,Wastewater,Others,S,PVC,156.66,Geology-0,22.22,SoilType-9,No,0,No,LandCover-1,RoadClass-3,0
99126,49,110,-1.69,5.36,4.15,Wastewater,Others,S,PVC,156.66,Geology-0,22.23,SoilType-9,No,0,No,LandCover-4,RoadClass-3,0
99140,57,110,-2.52,9.03,37.65,Wastewater,Others,S,BET,153.69,Geology-0,13.36,SoilType-6,No,0,No,LandCover-4,RoadClass-3,0
99146,57,110,-2.8,-2.26,30.94,Wastewater,Others,S,PVC,154.26,Geology-0,13.73,SoilType-6,No,0,No,LandCover-2,RoadClass-2,0
99156,57,110,-3.32,-5.24,3.35,Wastewater,Others,S,PVC,154.28,Geology-0,13.75,SoilType-6,No,0,No,LandCover-4,RoadClass-2,0
99157,57,110,-2.27,-4.98,17.43,Wastewater,Others,S,PVC,154.28,Geology-0,13.73,SoilType-6,No,0,No,LandCover-2,RoadClass-1,0
99172,40,110,-2.6,5.55,1.54,Wastewater,Others,S,PVC,154.57,Geology-0,13.98,SoilType-6,No,0,No,LandCover-1,RoadClass-3,0
99173,40,110,-3.24,5.17,13.6,Wastewater,Others,S,PVC,154.56,Geology-0,13.97,SoilType-6,No,0,No,LandCover-1,RoadClass-3,0
99184,49,110,-3.97,-2.09,1.63,Wastewater,Others,S,Others,154.5,Geology-0,13.91,SoilType-6,No,0,No,LandCover-2,RoadClass-2,0
99185,49,110,-3.36,-2.13,13.16,Wastewater,Others,S,Others,154.48,Geology-0,13.87,SoilType-6,No,0,Yes,LandCover-1,RoadClass-3,0
99194,48,110,-5.38,-1.29,20.72,Wastewater,Others,S,PVC,156.53,Geology-0,21.78,SoilType-9,No,0,No,LandCover-4,RoadClass-2,0
99204,48,110,-1.91,5.33,16.3,Wastewater,Others,S,PVC,156.4,Geology-0,21.25,SoilType-9,No,0,Yes,LandCover-1,RoadClass-0,0
99210,48,110,-1.61,3.07,3.08,Wastewater,Others,S,PVC,156.42,Geology-0,21.31,SoilType-9,No,0,Yes,LandCover-4,RoadClass-2,0
99219,49,110,-4.2,0.11,1.33,Wastewater,Others,S,PVC,156.42,Geology-0,21.3,SoilType-9,No,0,Yes,LandCover-2,RoadClass-1,0
99220,49,110,-1.94,-0.47,6.25,Wastewater,Others,S,PVC,156.42,Geology-0,21.3,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
99235,49,110,-3.46,3.11,5.58,Wastewater,Others,S,PVC,156.44,Geology-0,21.37,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
99236,49,110,-4.95,1.84,8.29,Wastewater,Others,S,PVC,156.45,Geology-0,21.43,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
99245,41,110,-1.99,-0.9,2.16,Wastewater,Others,S,PVC,156.59,Geology-0,22,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
99246,41,110,-1.91,3.13,11.18,Wastewater,Others,S,PVC,156.57,Geology-0,21.9,SoilType-9,No,0,No,LandCover-4,RoadClass-1,0
99258,49,110,-2.84,0.62,24.32,Wastewater,Others,S,PVC,156.65,Geology-0,22.22,SoilType-9,No,0,No,LandCover-4,RoadClass-2,0
99268,48,110,-1.41,2.9,18.52,Wastewater,Others,S,PVC,156.79,Geology-0,22.8,SoilType-9,No,0,Yes,LandCover-2,RoadClass-2,0
99270,48,110,-1.66,2.86,13.45,Wastewater,Others,S,PVC,156.78,Geology-0,22.75,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
99285,49,110,-2.16,-3.48,15.69,Wastewater,Others,S,PVC,156.91,Geology-0,23.28,SoilType-9,No,0,Yes,LandCover-1,RoadClass-1,0
99295,48,110,-3.64,6,2.69,Wastewater,Others,S,PVC,156.98,Geology-0,23.54,SoilType-9,No,0,No,LandCover-1,RoadClass-2,0
99296,48,110,-2.72,2.92,10.35,Wastewater,Others,S,PVC,156.98,Geology-0,23.54,SoilType-9,No,0,No,LandCover-4,RoadClass-0,0
99306,44,110,-2.53,2.66,3.99,Wastewater,Others,S,PVC,157.02,Geology-0,23.69,SoilType-9,No,0,No,LandCover-4,RoadClass-1,0
99308,44,110,-2.09,1.46,7.33,Wastewater,Others,S,PVC,157.01,Geology-0,23.64,SoilType-9,No,0,No,LandCover-1,RoadClass-0,0
99315,49,110,-1.98,-0.3,9.67,Wastewater,Others,S,PVC,157.36,Geology-0,24.93,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
99324,48,110,-2.06,0.95,10.45,Wastewater,Others,S,PVC,157.39,Geology-0,25.02,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
99325,48,110,-1.9,-1.02,2.96,Wastewater,Others,S,PVC,157.38,Geology-0,24.97,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
99330,49,110,-3.62,6.14,4.35,Wastewater,Others,S,Others,157.51,Geology-0,25.44,SoilType-9,No,128,No,LandCover-4,RoadClass-1,0
99338,49,110,-2.72,2.67,20.32,Wastewater,Others,S,PVC,157.25,Geology-0,24.67,SoilType-9,No,128,Yes,LandCover-1,RoadClass-3,0
99353,49,110,-1.98,0.58,22.05,Wastewater,Others,S,PVC,157.6,Geology-0,25.78,SoilType-9,No,128,No,LandCover-4,RoadClass-0,0
99369,49,110,-4.84,-2.13,18.12,Wastewater,Others,S,PVC,157.12,Geology-0,24.1,SoilType-9,No,0,No,LandCover-2,RoadClass-2,0
99376,28,110,-1.52,1.49,7.18,Stormwater,Others,S,PVC,145.88,Geology-0,17.86,SoilType-9,No,138,No,LandCover-4,RoadClass-1,0
99378,28,110,-1.43,2.36,6.24,Wastewater,Others,S,PVC,145.88,Geology-0,17.86,SoilType-9,No,138,No,LandCover-4,RoadClass-1,0
99382,28,110,-1.38,1.2,6.26,Stormwater,Others,S,PVC,145.83,Geology-0,17.84,SoilType-9,No,138,No,LandCover-4,RoadClass-2,0
99383,28,110,-1.39,1.05,6.26,Wastewater,Others,S,PVC,145.83,Geology-0,17.84,SoilType-9,No,138,No,LandCover-4,RoadClass-2,0
99388,28,110,-1.22,2.02,6.19,Stormwater,Others,S,PVC,145.81,Geology-0,17.83,SoilType-9,No,138,No,LandCover-2,RoadClass-2,0
99389,28,110,-1.2,1.75,6.19,Wastewater,Others,S,PVC,145.81,Geology-0,17.83,SoilType-9,No,138,No,LandCover-2,RoadClass-2,0
99395,28,110,-1.26,1.35,6.24,Wastewater,Others,S,PVC,145.7,Geology-0,17.82,SoilType-9,No,138,No,LandCover-2,RoadClass-2,0
99396,28,110,-1.1,1.6,6.32,Stormwater,Others,S,PVC,145.7,Geology-0,17.82,SoilType-9,No,138,No,LandCover-2,RoadClass-2,0
99401,28,110,-1.2,1.55,6.29,Stormwater,Others,S,PVC,145.66,Geology-0,17.8,SoilType-9,No,91,No,LandCover-1,RoadClass-2,0
99402,28,110,-1.26,1.31,6.3,Wastewater,Others,S,PVC,145.66,Geology-0,17.8,SoilType-9,No,91,No,LandCover-1,RoadClass-2,0
99407,28,110,-1.23,1.62,6.45,Stormwater,Others,S,PVC,145.61,Geology-0,17.79,SoilType-9,No,91,No,LandCover-1,RoadClass-2,0
99408,28,110,-1.23,1.37,6.23,Wastewater,Others,S,PVC,145.61,Geology-0,17.79,SoilType-9,No,91,Yes,LandCover-1,RoadClass-2,0
99412,28,110,-1.2,0.68,6.28,Wastewater,Others,S,PVC,145.56,Geology-0,17.78,SoilType-9,No,91,No,LandCover-1,RoadClass-2,0
99413,28,110,-1.21,1.66,6.25,Stormwater,Others,S,PVC,145.56,Geology-0,17.78,SoilType-9,No,91,No,LandCover-1,RoadClass-2,0
99426,28,200,-1.36,-1.32,36.5,Stormwater,Others,S,Others,50.41,Geology-2,-39.58,SoilType-2,No,365,No,LandCover-2,RoadClass-0,0
99427,28,200,-1.13,2.15,32.44,Wastewater,Others,S,Others,50.41,Geology-2,-39.58,SoilType-2,No,365,No,LandCover-2,RoadClass-0,0
99432,28,200,-1.39,1.41,10.39,Stormwater,Others,S,PVC,62.88,Geology-2,-25.68,SoilType-2,Yes,365,No,LandCover-2,RoadClass-0,0
99439,58,250,-2.16,7.64,46.75,Stormwater,MUF,S,BET,122.29,Geology-2,19.5,SoilType-9,No,26,No,LandCover-2,RoadClass-3,0
99440,58,200,-2.05,6.32,22.95,Wastewater,Others,S,PVC,122.24,Geology-2,19.48,SoilType-9,No,26,No,LandCover-2,RoadClass-0,0
99453,28,160,-1.55,-1.3,3.68,Wastewater,Others,S,PVC,161.85,Geology-0,25.89,SoilType-4,No,11,No,LandCover-4,RoadClass-1,0
99454,28,160,-1.46,2.02,7.31,Wastewater,Others,S,PVC,161.86,Geology-0,25.88,SoilType-4,No,11,No,LandCover-2,RoadClass-2,0
99455,28,160,-1.72,0.86,8.15,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-4,No,11,No,LandCover-4,RoadClass-2,0
99456,28,160,-1.48,1.24,3.3,Wastewater,Others,S,PVC,161.85,Geology-0,25.89,SoilType-9,No,11,No,LandCover-2,RoadClass-1,0
99457,28,160,-1.65,1.09,7.11,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-4,No,11,No,LandCover-2,RoadClass-2,0
99458,28,160,-1.7,0.29,1.35,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-4,No,11,No,LandCover-4,RoadClass-2,0
99459,28,200,-1.62,0.97,6.76,Wastewater,Others,S,PVC,161.82,Geology-0,25.91,SoilType-9,No,11,No,LandCover-2,RoadClass-2,0
99460,28,160,-1.57,0.42,5.09,Wastewater,Others,S,PVC,161.83,Geology-0,25.91,SoilType-9,No,11,No,LandCover-2,RoadClass-2,0
99468,28,200,-1.25,12.81,23.36,Combined,Others,S,PVC,71.27,Geology-2,-19.76,SoilType-0,No,338,No,LandCover-4,RoadClass-1,0
99475,28,200,-1.76,12.01,4.04,Combined,Others,S,PVC,51.33,Geology-2,-38.57,SoilType-2,No,365,No,LandCover-1,RoadClass-0,0
99484,28,200,-0.09,19.43,19.94,Combined,Others,S,PVC,71.06,Geology-2,-19.95,SoilType-0,No,338,No,LandCover-4,RoadClass-2,0
99491,28,200,-1.36,2.37,7.59,Wastewater,Others,S,PVC,161.79,Geology-0,25.94,SoilType-9,No,11,No,LandCover-4,RoadClass-2,0
99499,28,200,-1.44,6.41,2.76,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-9,No,11,No,LandCover-4,RoadClass-1,0
99500,28,160,-1.28,-26.59,0.57,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-9,No,11,No,LandCover-4,RoadClass-1,0
99501,28,200,-1.47,11.9,4.89,Wastewater,Others,S,PVC,161.82,Geology-0,25.91,SoilType-9,No,11,No,LandCover-4,RoadClass-1,0
99502,28,200,-1.33,1.57,2.29,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-9,No,11,No,LandCover-4,RoadClass-1,0
99503,28,200,-1.45,3.52,1.02,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-4,No,11,No,LandCover-4,RoadClass-1,0
99504,28,200,-1.52,10.25,1.03,Wastewater,Others,S,PVC,161.84,Geology-0,25.9,SoilType-4,No,11,No,LandCover-4,RoadClass-1,0
99513,39,400,-1.51,0.18,93.37,Combined,Others,S,PVC,149.55,Geology-2,15.99,SoilType-8,No,92,No,LandCover-4,RoadClass-0,0
99518,28,200,-1.3,0.3,2.97,Wastewater,Others,S,PVC,161.78,Geology-0,25.95,SoilType-9,No,11,No,LandCover-4,RoadClass-2,0
99557,28,160,-0.84,4.89,45.16,Stormwater,Others,S,PVC,93.5,Geology-2,4.59,SoilType-3,No,124,No,LandCover-2,RoadClass-0,0
99588,36,160,-1,3.41,9.77,Stormwater,Others,S,PVC,143.84,Geology-0,17.49,SoilType-9,No,59,No,LandCover-4,RoadClass-1,0
99595,28,200,-0.89,5.03,3.75,Wastewater,Others,S,PVC,122.26,Geology-0,18.54,SoilType-9,No,84,Yes,LandCover-2,RoadClass-1,0
99600,44,160,-1.13,2.1,26.71,Wastewater,Others,S,PVC,122.25,Geology-0,18.55,SoilType-9,No,84,No,LandCover-1,RoadClass-2,0
99601,28,160,-1.1,-0.44,3.36,Wastewater,Others,S,PVC,122.26,Geology-0,18.54,SoilType-9,No,84,No,LandCover-2,RoadClass-1,0
99627,33,315,-2.06,9.7,0.59,Combined,Others,S,PVC,124.36,Geology-0,21.03,SoilType-4,No,11,No,LandCover-2,RoadClass-2,0
99631,28,315,-1.19,2.46,63.43,Combined,Others,S,PVC,124.52,Geology-0,21.14,SoilType-4,No,55,No,LandCover-2,RoadClass-2,0
99638,28,110,-0.7,0.56,23.4,Wastewater,Others,S,PVC,122.27,Geology-0,18.54,SoilType-9,No,84,No,LandCover-2,RoadClass-0,0
99658,28,200,-2.42,-1.76,20.49,Stormwater,Others,S,PVC,151.01,Geology-0,27.46,SoilType-5,No,198,No,LandCover-1,RoadClass-2,0
99659,28,160,-2.41,-1.44,21.19,Wastewater,Others,S,PVC,151.01,Geology-0,27.46,SoilType-5,No,198,No,LandCover-1,RoadClass-2,0
99666,14,225,-2.75,4.59,15.92,Wastewater,MUF,S,Others,122.52,Geology-2,19.38,SoilType-9,No,107,No,LandCover-2,RoadClass-2,0
99667,28,110,-3.51,5.84,8.21,Wastewater,Others,S,PVC,122.52,Geology-2,19.39,SoilType-9,No,107,No,LandCover-2,RoadClass-3,0
99721,28,160,-1.52,1.66,45.4,Wastewater,Others,S,PVC,150.96,Geology-0,27.65,SoilType-5,No,198,No,LandCover-1,RoadClass-3,0
99722,28,200,-1.47,1.55,45.78,Stormwater,Others,S,PVC,150.96,Geology-0,27.65,SoilType-5,No,198,No,LandCover-1,RoadClass-3,0
99729,28,315,-1.44,2.33,62.84,Stormwater,Others,S,PVC,70.63,Geology-2,-16.94,SoilType-2,Yes,445,No,LandCover-2,RoadClass-0,0
99741,34,200,-3.2,1.98,18.48,Wastewater,MUF,S,BET,147.65,Geology-0,26.73,SoilType-5,No,0,No,LandCover-1,RoadClass-1,0
99757,32,315,-2.01,-2.18,44.05,Stormwater,Others,S,PVC,153.55,Geology-2,15.18,SoilType-2,No,0,No,LandCover-2,RoadClass-3,0
99758,32,400,-1.78,-0.85,53.88,Stormwater,Others,S,PPP,153.65,Geology-2,10.21,SoilType-2,No,0,No,LandCover-2,RoadClass-4,0
99759,32,400,-1.62,0.19,43.76,Stormwater,Others,S,PPP,153.57,Geology-2,14.88,SoilType-2,No,0,No,LandCover-2,RoadClass-3,0
99760,32,400,-1.84,5.38,16.61,Stormwater,Others,S,PPP,153.51,Geology-2,14.62,SoilType-2,No,0,No,LandCover-4,RoadClass-0,4200
99787,34,600,-3.16,-1.32,17.06,Stormwater,Others,Others,BET,147.59,Geology-0,26.87,SoilType-5,No,3,No,LandCover-1,RoadClass-0,0
99797,28,160,-1.42,3.42,7.42,Stormwater,Others,S,PVC,124.45,Geology-0,21.09,SoilType-4,No,55,No,LandCover-2,RoadClass-2,0
99800,28,160,-4.48,5.68,6.83,Stormwater,Others,S,PVC,124.43,Geology-0,21.07,SoilType-4,No,55,No,LandCover-2,RoadClass-2,6690
99802,28,160,-4.3,8.44,2.35,Stormwater,Others,S,PVC,124.43,Geology-0,21.07,SoilType-4,No,55,No,LandCover-2,RoadClass-2,0
99831,28,160,-1.32,2.19,7.62,Wastewater,Others,S,PVC,150.91,Geology-0,27.83,SoilType-5,No,198,No,LandCover-1,RoadClass-0,0
99832,28,200,-1.24,2.22,7.66,Stormwater,Others,S,PVC,150.91,Geology-0,27.83,SoilType-5,No,198,No,LandCover-1,RoadClass-0,0
99850,28,160,-1.36,-1.22,57.54,Stormwater,Others,S,PVC,124.8,Geology-0,21.33,SoilType-9,No,55,No,LandCover-1,RoadClass-0,0
99871,28,160,-1.55,-12.31,2.48,Stormwater,Others,S,PVC,141.19,Geology-2,21.24,SoilType-5,No,214,No,LandCover-1,RoadClass-1,0
99874,28,160,-1.23,-20.39,3.02,Stormwater,Others,S,PVC,141.37,Geology-2,21.25,SoilType-5,No,214,No,LandCover-1,RoadClass-1,12750
99877,28,160,-1.36,-16.11,2.09,Stormwater,Others,S,PVC,141.62,Geology-2,21.28,SoilType-5,No,214,No,LandCover-1,RoadClass-1,12750
99885,28,160,-1.13,10.77,1.99,Stormwater,Others,S,PVC,142.44,Geology-2,21.3,SoilType-5,No,214,No,LandCover-2,RoadClass-0,12750
99886,28,200,-1,0.38,60.99,Stormwater,Others,S,PVC,142.23,Geology-2,21.31,SoilType-5,No,214,No,LandCover-2,RoadClass-1,12750
99887,28,250,-0.16,0.38,59.38,Stormwater,Others,S,PVC,141.8,Geology-2,21.29,SoilType-5,No,214,No,LandCover-1,RoadClass-1,12750
99916,28,110,-1.34,-0.94,8.04,Stormwater,Others,S,PVC,71.48,Geology-2,-19.57,SoilType-0,No,338,No,LandCover-4,RoadClass-0,0
99919,28,160,-1.5,-3.41,6.1,Stormwater,Others,S,PVC,124.84,Geology-0,21.36,SoilType-9,No,55,No,LandCover-1,RoadClass-0,0
99960,47,110,-0.2,0.55,45.82,Wastewater,Others,S,PVC,148.03,Geology-0,17.03,SoilType-9,No,105,No,LandCover-4,RoadClass-3,0
100004,29,200,-2.6,5.31,22.79,Stormwater,Others,S,PVC,145.83,Geology-0,18.72,SoilType-4,No,180,No,LandCover-1,RoadClass-0,0
100005,29,160,-2.71,5.27,22.42,Wastewater,Others,S,PVC,145.83,Geology-0,18.72,SoilType-4,No,180,No,LandCover-1,RoadClass-0,0
100006,29,160,-2.05,1.82,36.09,Stormwater,Others,S,PVC,145.93,Geology-0,18.73,SoilType-9,No,180,No,LandCover-1,RoadClass-1,0
100007,29,160,-2,1.9,36.1,Wastewater,Others,S,PVC,145.93,Geology-0,18.73,SoilType-9,No,180,No,LandCover-1,RoadClass-1,0
100015,45,110,-1.54,1.83,28.54,Wastewater,Others,S,PVC,147.94,Geology-0,16.88,SoilType-9,No,105,No,LandCover-2,RoadClass-2,0
100021,35,110,-3.69,9.25,13.25,Wastewater,Others,S,PVC,147.6,Geology-0,16.85,SoilType-9,No,105,Yes,LandCover-1,RoadClass-0,0
100022,35,110,-6.77,22.87,41.26,Wastewater,Others,S,PVC,147.55,Geology-1,16.99,SoilType-9,No,105,No,LandCover-2,RoadClass-2,0
