PipeID,Age,Diameter,Depth,Slope,Length,Pipe_Type,Connection_Type,Pipe_Form,Material,Rainfall,Geology,Groundwater,Soil_Type,Landslide_Area,Population,Building_Area,Land_Cover,Distance_to_Road,Traffic_Volume,Condition_Classes
157288,1,315,-1.57,2.97,69.13,Stormwater,Others,S,PVC,119.62,Geology-2,15.58,SoilType-9,No,230,No,LandCover-2,RoadClass-0,0,0
85150,22,315,-1.52,1.24,13.73,Stormwater,Others,S,PVC,108.91,Geology-2,15.52,SoilType-2,No,139,No,LandCover-1,RoadClass-0,9680,0
13796,22,110,-0.2,11.82,19.18,Combined,Others,S,PVC,97.87,Geology-2,15.44,SoilType-2,Yes,523,No,LandCover-1,RoadClass-0,0,0
41067,89,230,-1.14,2.03,31.11,Combined,Others,S,Others,109.42,Geology-2,15.52,SoilType-0,No,342,No,LandCover-1,RoadClass-0,0,0
73977,43,225,-1.16,0.82,28.71,Stormwater,Others,S,BET,105.87,Geology-2,15.48,SoilType-2,No,376,No,LandCover-1,RoadClass-0,0,1
70968,45,150,-1.89,0.56,49.36,Wastewater,MUF,S,BET,127.54,Geology-2,15.62,SoilType-9,No,114,No,LandCover-2,RoadClass-0,0,1
129821,23,200,-3.36,2.22,34.09,Wastewater,Others,S,PVC,122.44,Geology-0,15.73,SoilType-4,No,11,No,LandCover-1,RoadClass-3,0,0
164143,1,200,-1.47,4.84,14.08,Stormwater,Others,S,PVC,145.35,Geology-0,23.28,SoilType-5,No,94,No,LandCover-1,RoadClass-0,0,0
70516,48,150,-0.64,0.64,58.68,Combined,MUF,S,BET,144.63,Geology-0,14.88,SoilType-9,No,133,No,LandCover-4,RoadClass-0,0,1
59728,54,200,-1.47,3.45,10.57,Combined,MUF,S,BET,127.55,Geology-0,16.91,SoilType-9,No,80,No,LandCover-2,RoadClass-0,0,1
45943,25,200,-0.96,1.95,53.16,Combined,Others,S,PVC,107.7,Geology-2,15.5,SoilType-2,No,382,No,LandCover-1,RoadClass-0,0,0
4238,90,300,-1.38,1.58,20.21,Combined,MUF,S,BET,123.19,Geology-2,15.51,SoilType-2,No,195,No,LandCover-2,RoadClass-2,0,1
67477,47,200,-0.95,0.54,59.54,Wastewater,Others,S,PVC,146.09,Geology-0,13.71,SoilType-7,No,11,No,LandCover-4,RoadClass-2,0,0
66885,35,250,-2.1,0.08,53.32,Combined,Others,S,PVC,123.88,Geology-2,47.51,SoilType-4,No,19,No,LandCover-2,RoadClass-0,0,0
165733,0,200,-0.83,-7.29,34.76,Stormwater,Others,S,PVC,118.72,Geology-2,15.57,SoilType-9,No,230,No,LandCover-2,RoadClass-3,0,0
70505,47,225,-1.84,2.27,26.44,Wastewater,MUF,S,BET,144.86,Geology-0,15.08,SoilType-7,No,133,No,LandCover-4,RoadClass-0,0,0
57310,37,160,-1.41,1.96,39.94,Wastewater,Others,S,PVC,143.7,Geology-0,25.22,SoilType-9,No,70,No,LandCover-4,RoadClass-1,0,0
165516,0,160,-0.73,3.05,54.18,Wastewater,Others,S,PVC,126.86,Geology-2,16.13,SoilType-5,No,14,No,LandCover-4,RoadClass-1,0,0
163925,1,200,-2.14,0.79,64.98,Wastewater,Others,S,PVC,144.39,Geology-0,24.55,SoilType-4,No,208,No,LandCover-1,RoadClass-0,0,0
5941,46,250,-1.29,-5.14,11.75,Combined,MUF,S,BET,122.57,Geology-2,15.54,SoilType-2,No,318,No,LandCover-2,RoadClass-0,0,0
5949,61,150,-2.71,1.71,15.73,Combined,Others,S,BET,114.97,Geology-2,15.49,SoilType-2,No,122,No,LandCover-4,RoadClass-1,0,0
134787,43,150,-0.59,7.99,21.42,Combined,Others,S,BET,141.33,Geology-0,24.7,SoilType-4,No,167,Yes,LandCover-2,RoadClass-1,0,1
43070,86,315,-7.42,12.69,41.37,Combined,Others,S,PVC,107.47,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-2,0,1
129164,8,250,-2.29,1.97,18.9,Wastewater,Others,S,PVC,145.88,Geology-0,13.72,SoilType-9,No,87,No,LandCover-2,RoadClass-1,0,0
159842,0,160,-1.3,3.47,22.74,Wastewater,Others,S,PVC,122.42,Geology-2,15.48,SoilType-2,No,115,No,LandCover-2,RoadClass-0,0,0
164359,59,225,-2.05,0.78,48.7,Combined,MUF,S,BET,135.94,Geology-2,15.56,SoilType-5,No,251,No,LandCover-4,RoadClass-0,6800,1
66834,36,200,-1.51,-1.96,21.24,Combined,Others,S,PVC,124.64,Geology-2,45.06,SoilType-4,No,79,No,LandCover-2,RoadClass-2,0,0
163438,2,200,-1.85,2.63,86.7,Wastewater,Others,S,PVC,144.44,Geology-0,22.68,SoilType-4,No,71,No,LandCover-2,RoadClass-1,0,0
65752,51,250,-1.2,1.35,35.35,Stormwater,MUF,S,BET,134.98,Geology-2,17.38,SoilType-5,No,195,No,LandCover-1,RoadClass-1,0,0
62018,51,200,-0.01,1.6,45.71,Wastewater,MUF,S,BET,131.38,Geology-0,20.05,SoilType-5,No,270,No,LandCover-1,RoadClass-1,16120,1
67805,33,200,-2.31,2.47,59.79,Wastewater,IM,S,BET,143.5,Geology-0,16.07,SoilType-9,No,55,No,LandCover-2,RoadClass-0,0,0
164142,1,200,-2.28,2.15,45.27,Wastewater,Others,S,PVC,144.76,Geology-2,23.33,SoilType-5,No,94,No,LandCover-1,RoadClass-0,0,0
158723,1,200,-1.77,2.84,64.42,Stormwater,Others,S,PVC,141.84,Geology-0,25.5,SoilType-5,No,190,No,LandCover-4,RoadClass-0,0,0
59384,47,225,-0.67,3.54,44.89,Wastewater,MUF,S,BET,124.26,Geology-2,16.23,SoilType-9,No,106,No,LandCover-2,RoadClass-0,0,1
162878,33,150,-1.13,-4.18,14.9,Wastewater,IM,S,BET,149.02,Geology-0,8.11,SoilType-6,No,18,No,LandCover-4,RoadClass-0,0,1
66893,35,250,-1.47,0.4,45.81,Combined,Others,S,PVC,122.79,Geology-2,51.2,SoilType-4,No,19,No,LandCover-2,RoadClass-0,0,0
164141,1,200,-1.08,2.39,11.26,Wastewater,Others,S,PVC,145.35,Geology-0,23.28,SoilType-5,No,94,No,LandCover-1,RoadClass-0,0,0
151470,0,200,-1.56,0.57,51.13,Wastewater,Others,S,PVC,117.08,Geology-2,15.57,SoilType-9,No,0,No,LandCover-1,RoadClass-0,5100,0
57518,29,315,-1.16,0.09,55.01,Wastewater,Others,S,PVC,141.83,Geology-2,19.91,SoilType-5,No,19,No,LandCover-4,RoadClass-4,0,0
67455,47,225,-0.83,5.38,32.4,Combined,MUF,S,BET,145.02,Geology-0,14.77,SoilType-9,No,129,No,LandCover-1,RoadClass-2,0,0
156104,1,110,-3.05,-4.81,67.53,Stormwater,Others,Others,PVC,122.39,Geology-2,15.73,SoilType-9,No,54,No,LandCover-4,RoadClass-0,0,1
144240,39,250,-1.5,6.37,31.46,Combined,MUF,S,PVC,122.48,Geology-2,15.63,SoilType-9,No,109,No,LandCover-1,RoadClass-4,0,0
159415,1,250,-1.59,6.35,37.31,Combined,Others,S,BET,128.07,Geology-0,19.15,SoilType-9,No,80,No,LandCover-2,RoadClass-2,0,1
63267,41,600,-0.85,6.94,90.59,Stormwater,MUF,S,BET,134.8,Geology-2,17.4,SoilType-5,No,80,Yes,LandCover-2,RoadClass-3,0,1
162970,1,200,-3.66,1.15,29.15,Wastewater,Others,S,PVC,144.7,Geology-0,24.05,SoilType-5,No,94,No,LandCover-1,RoadClass-3,0,0
77110,39,315,-2,-2.07,37.83,Combined,Others,S,PVC,105.43,Geology-2,15.47,SoilType-2,No,6,No,LandCover-2,RoadClass-0,0,0
160145,1,225,-1.52,-0.09,15.04,Combined,Others,S,BET,136.72,Geology-2,16.11,SoilType-5,No,94,No,LandCover-4,RoadClass-0,0,1
62041,51,150,-1.52,3.09,42,Wastewater,MUF,S,BET,131.47,Geology-0,20.09,SoilType-5,No,270,No,LandCover-1,RoadClass-1,16120,1
169351,0,160,-1.22,-3.59,5.6,Wastewater,Others,S,PVC,108.89,Geology-2,15.52,SoilType-2,No,139,No,LandCover-1,RoadClass-0,0,0
4839,40,225,-1.98,0.95,54.53,Combined,MUF,S,BET,144.39,Geology-0,24.6,SoilType-4,No,208,No,LandCover-1,RoadClass-1,0,1
13791,86,225,-1.09,9.25,23.64,Combined,MUF,S,BET,98.26,Geology-2,15.44,SoilType-2,Yes,137,No,LandCover-1,RoadClass-0,0,1
169155,1,250,-2.08,3.46,70.82,Stormwater,Others,S,PVC,104.04,Geology-2,15.45,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,0
59706,40,225,-1.51,1.46,33.17,Combined,MUF,S,BET,127.2,Geology-0,16.8,SoilType-9,No,66,No,LandCover-2,RoadClass-1,0,0
69204,40,200,-0.95,0.52,40.79,Stormwater,IM,S,BET,146.46,Geology-0,16.83,SoilType-9,No,81,No,LandCover-4,RoadClass-0,0,1
14008,15,250,-2.17,3.79,61.55,Combined,Others,S,PVC,103.99,Geology-2,15.45,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,0
153990,0,300,-1.97,3.57,52.03,Stormwater,Others,S,PPP,143.91,Geology-0,14.67,SoilType-9,No,178,No,LandCover-4,RoadClass-3,0,0
70966,45,225,-1.86,1.08,62.15,Stormwater,MUF,S,BET,128.17,Geology-2,15.62,SoilType-9,No,114,No,LandCover-2,RoadClass-1,0,0
85490,22,315,-1.75,1.05,177.47,Stormwater,Others,S,PVC,110.05,Geology-2,15.53,SoilType-2,No,342,No,LandCover-1,RoadClass-0,9680,0
66250,18,200,-0.78,2.56,42.08,Wastewater,MUF,S,BET,131.99,Geology-0,25.14,SoilType-5,No,3,No,LandCover-2,RoadClass-2,0,0
69403,40,200,-1.45,3.96,52.57,Stormwater,IM,S,BET,146.78,Geology-0,17.68,SoilType-9,No,81,No,LandCover-2,RoadClass-0,0,0
57234,40,225,-1.82,1.58,9.27,Combined,MUF,S,BET,143.29,Geology-0,25.25,SoilType-5,No,208,No,LandCover-1,RoadClass-0,0,1
24413,50,300,-1.17,0.72,25.17,Combined,MUF,S,BET,118.42,Geology-2,15.57,SoilType-9,No,230,No,LandCover-2,RoadClass-1,0,1
164421,0,200,-2.79,10.07,27.89,Stormwater,Others,S,PVC,143.74,Geology-2,23.32,SoilType-5,No,94,No,LandCover-2,RoadClass-0,0,0
75119,43,160,-1.28,-0.11,15.93,Combined,Others,S,PVC,105.81,Geology-2,15.48,SoilType-2,No,171,No,LandCover-1,RoadClass-1,0,0
55436,38,200,-1.68,0.43,63.96,Stormwater,MUF,S,BET,140.72,Geology-0,19.64,SoilType-4,No,68,No,LandCover-2,RoadClass-2,0,0
75300,35,600,-3.04,-1.14,38.05,Combined,Others,S,PVC,106.09,Geology-2,15.5,SoilType-2,No,376,No,LandCover-1,RoadClass-0,13550,0
85764,22,315,-1.28,0.38,85.79,Wastewater,Others,S,PVC,110.96,Geology-2,15.53,SoilType-2,No,342,No,LandCover-1,RoadClass-0,9680,0
159672,0,160,-0.2,0.62,41.17,Wastewater,Others,S,PVC,149.57,Geology-2,2.6,SoilType-9,No,24,No,LandCover-2,RoadClass-3,0,0
53504,21,1000,-2.1,2.79,11.18,Stormwater,MUF,S,BET,141.4,Geology-2,11.59,SoilType-5,No,71,No,LandCover-4,RoadClass-1,0,0
169301,1,200,-1.16,8.71,4.42,Wastewater,Others,S,PVC,104.31,Geology-2,15.45,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,0
57252,42,200,-2.07,4.56,56.63,Combined,MUF,S,BET,143.32,Geology-0,25.34,SoilType-5,No,208,No,LandCover-1,RoadClass-1,0,1
4327,51,225,-1.87,1.79,41.06,Combined,MUF,S,BET,124.19,Geology-2,15.47,SoilType-3,No,195,No,LandCover-2,RoadClass-0,0,0
24442,50,300,-1.64,0.56,36.78,Combined,MUF,S,BET,118.02,Geology-2,15.57,SoilType-9,No,230,No,LandCover-2,RoadClass-1,0,0
57253,42,200,-1.71,4.47,47.42,Combined,MUF,S,BET,142.67,Geology-0,25.88,SoilType-9,No,64,No,LandCover-4,RoadClass-1,0,1
44214,93,225,-1.5,13.99,18.19,Combined,Others,S,BET,107.82,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-1,13550,1
66117,49,200,-1.5,1.02,14.62,Wastewater,MUF,S,BET,129.67,Geology-2,30.39,SoilType-5,No,6,No,LandCover-2,RoadClass-0,0,0
59976,47,125,-2.88,9.09,43.51,Combined,MUF,S,PVC,127.78,Geology-2,16.46,SoilType-5,No,82,No,LandCover-1,RoadClass-1,0,1
74381,25,500,-1.84,0.06,29.81,Combined,Others,S,PVC,105.47,Geology-2,15.42,SoilType-2,No,356,No,LandCover-1,RoadClass-0,0,0
159695,1,160,-1.03,2.82,26.91,Wastewater,Others,S,PVC,149.47,Geology-2,2.23,SoilType-9,No,24,No,LandCover-2,RoadClass-3,0,0
13786,86,225,-2.87,9.97,16.58,Combined,Others,S,Others,99.17,Geology-2,15.45,SoilType-2,Yes,523,No,LandCover-1,RoadClass-0,0,1
65046,49,225,-2.47,0.31,18.26,Combined,MUF,S,BET,134.92,Geology-2,19.07,SoilType-5,No,200,No,LandCover-2,RoadClass-1,12750,1
5038,51,200,-1.14,4.13,21.62,Combined,MUF,S,PVC,123.81,Geology-2,15.48,SoilType-3,No,195,No,LandCover-4,RoadClass-0,0,0
4919,62,250,-4.98,0,80.24,Wastewater,MUF,S,BET,129.79,Geology-2,33.44,SoilType-5,No,130,No,LandCover-2,RoadClass-0,4200,0
156552,1,315,-2.08,0.93,81.15,Stormwater,Others,S,PVC,119.5,Geology-2,15.58,SoilType-9,No,129,No,LandCover-2,RoadClass-0,0,0
56711,35,200,-2.24,1.23,25.3,Stormwater,MUF,S,BET,137.18,Geology-0,26.34,SoilType-5,No,207,No,LandCover-2,RoadClass-0,0,1
158255,36,225,-3.83,1.58,39.21,Wastewater,MUF,S,BET,132.7,Geology-0,20.79,SoilType-5,No,130,No,LandCover-2,RoadClass-0,0,1
154174,5,200,-0.48,0.77,42.33,Wastewater,Others,S,PVC,148.36,Geology-0,7.5,SoilType-7,No,0,No,LandCover-5,RoadClass-0,0,0
70688,37,150,-4.2,-0.29,48.44,Wastewater,MUF,S,BET,144.93,Geology-0,15.04,SoilType-9,No,129,No,LandCover-4,RoadClass-3,0,0
66075,61,225,-2.67,0.96,61.45,Wastewater,MUF,S,BET,132.98,Geology-0,27.1,SoilType-6,No,44,No,LandCover-4,RoadClass-2,0,0
58840,42,225,-2.23,0.98,53,Combined,MUF,S,BET,125.02,Geology-2,16.11,SoilType-6,No,171,No,LandCover-1,RoadClass-0,0,1
130728,45,200,-7.36,10.11,39.01,Wastewater,Others,S,BET,131.95,Geology-2,19.49,SoilType-6,No,123,No,LandCover-2,RoadClass-0,0,1
83936,92,225,-2.42,4.74,32.36,Combined,MUF,S,Others,106.6,Geology-2,15.5,SoilType-2,No,546,No,LandCover-1,RoadClass-0,0,1
30099,32,630,-1.53,1.77,22.71,Combined,Others,S,PVC,108.02,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,0
159391,1,160,-2.17,5.15,33.56,Wastewater,Others,S,PVC,122.51,Geology-2,15.49,SoilType-2,No,91,No,LandCover-1,RoadClass-0,0,0
158878,0,200,-1.37,2.02,78.57,Stormwater,Others,S,PVC,148.96,Geology-0,3.03,SoilType-5,No,42,No,LandCover-2,RoadClass-0,0,0
13789,86,400,-2.26,3.49,22.97,Combined,MUF,S,Others,99.64,Geology-2,15.45,SoilType-2,Yes,432,No,LandCover-1,RoadClass-0,0,1
66216,28,200,-1.05,14.61,23.3,Wastewater,MUF,S,BET,131.03,Geology-2,26.38,SoilType-5,No,0,No,LandCover-2,RoadClass-3,0,0
56648,21,200,-0.81,2.82,56.87,Stormwater,MUF,S,BET,137,Geology-2,24.66,SoilType-5,No,231,No,LandCover-1,RoadClass-3,0,0
162025,28,200,-4.75,2.33,33.59,Wastewater,Others,S,PVC,139.84,Geology-3,5.74,SoilType-6,No,120,No,LandCover-2,RoadClass-2,0,0
13909,105,225,-1.95,6.12,17.75,Combined,MUF,S,BET,100.7,Geology-2,15.45,SoilType-2,Yes,84,No,LandCover-1,RoadClass-2,0,1
164438,1,200,-2.1,0.7,53.59,Wastewater,Others,S,PVC,143.97,Geology-0,24.85,SoilType-4,No,208,No,LandCover-1,RoadClass-0,0,0
69469,45,250,-3.24,3.44,44.97,Wastewater,IM,S,BET,147.02,Geology-0,19.62,SoilType-6,No,54,No,LandCover-1,RoadClass-2,0,0
56673,21,300,-1.98,5.42,116.85,Combined,MUF,S,Others,139.59,Geology-2,24.76,SoilType-5,No,180,No,LandCover-4,RoadClass-0,0,1
60609,61,300,-0.59,10.3,25.71,Combined,MUF,S,BET,130.82,Geology-2,16.58,SoilType-9,No,181,No,LandCover-2,RoadClass-0,0,1
59221,46,150,-2.06,4.15,21.01,Wastewater,MUF,S,BET,124.56,Geology-2,16.1,SoilType-6,No,171,No,LandCover-4,RoadClass-0,0,0
69827,32,200,-1.56,0.57,33.81,Wastewater,IM,S,PVC,149.3,Geology-0,12.97,SoilType-6,No,197,No,LandCover-1,RoadClass-1,0,0
156053,1,225,-1.72,5.57,9.51,Wastewater,Others,S,BET,128.92,Geology-2,16.31,SoilType-9,No,224,Yes,LandCover-4,RoadClass-1,0,0
65614,24,200,-4.44,11.15,45.17,Combined,MUF,S,BET,135.76,Geology-2,16.21,SoilType-5,No,251,No,LandCover-4,RoadClass-3,0,0
59739,55,250,-2.87,14.1,49.69,Combined,MUF,S,BET,127.94,Geology-0,19.14,SoilType-9,No,80,No,LandCover-2,RoadClass-2,0,0
59747,48,225,-4.79,5.07,33.59,Combined,Others,S,BET,127.31,Geology-2,16.89,SoilType-9,No,111,No,LandCover-2,RoadClass-0,0,1
66937,36,200,-0.46,0.46,46.75,Combined,MUF,S,PVC,127.67,Geology-2,34.96,SoilType-5,No,138,No,LandCover-2,RoadClass-4,0,0
158501,1,315,-2.91,-5.06,8.25,Stormwater,Others,S,PVC,142.65,Geology-0,24.86,SoilType-4,No,190,No,LandCover-1,RoadClass-0,0,0
157654,0,150,-3.83,0.09,33.32,Wastewater,Others,S,Others,122.49,Geology-2,15.51,SoilType-2,No,115,No,LandCover-2,RoadClass-3,0,1
69889,40,200,-2.17,-0.24,18.26,Wastewater,IM,S,PVC,149.11,Geology-0,14.1,SoilType-5,No,197,No,LandCover-4,RoadClass-2,0,0
171953,90,300,-1.97,-2.35,11.05,Combined,MUF,S,BET,123.14,Geology-2,15.51,SoilType-2,No,195,No,LandCover-4,RoadClass-2,0,0
13819,20,225,-1.6,2.78,63.14,Combined,MUF,S,Others,97.93,Geology-2,15.48,SoilType-2,No,498,No,LandCover-1,RoadClass-0,0,1
170836,46,225,-2.39,0.35,76.12,Combined,MUF,S,BET,135.74,Geology-2,17.16,SoilType-5,No,251,No,LandCover-4,RoadClass-2,0,0
157765,1,200,-1.62,4.74,43.09,Wastewater,Others,S,PVC,122.63,Geology-2,17.78,SoilType-9,No,111,No,LandCover-2,RoadClass-0,0,0
163027,1,400,-2.77,1.43,43.1,Stormwater,Others,S,PPP,145.15,Geology-0,24.09,SoilType-9,No,94,No,LandCover-1,RoadClass-1,0,0
165719,1,200,-0.17,-0.97,38.28,Stormwater,Others,S,PVC,139.95,Geology-3,6.19,SoilType-6,No,81,No,LandCover-1,RoadClass-2,0,1
76586,32,315,-1.5,0.43,49.23,Combined,Others,S,PVC,106.59,Geology-2,15.51,SoilType-2,No,546,No,LandCover-1,RoadClass-0,13550,0
162024,30,200,-3.38,-0.68,2.61,Stormwater,Others,S,PVC,139.81,Geology-3,5.7,SoilType-6,No,120,No,LandCover-2,RoadClass-0,0,0
57233,40,225,-1.96,0.39,52.36,Combined,MUF,S,BET,144.02,Geology-0,24.85,SoilType-4,No,208,No,LandCover-1,RoadClass-1,0,1
74380,25,500,-1.32,0.31,43.26,Combined,Others,S,PVC,105.43,Geology-2,15.42,SoilType-2,No,356,No,LandCover-1,RoadClass-0,0,0
83647,23,315,-1.69,0.06,20.87,Combined,Others,S,PVC,106.5,Geology-2,15.51,SoilType-2,No,376,No,LandCover-1,RoadClass-0,13550,0
56703,35,150,-0.9,0.71,55.15,Stormwater,MUF,S,BET,137.31,Geology-2,25.77,SoilType-5,No,207,No,LandCover-4,RoadClass-0,0,0
159399,1,315,-1.83,5.53,20.17,Stormwater,Others,S,PVC,122.47,Geology-2,15.5,SoilType-2,No,115,No,LandCover-2,RoadClass-0,0,0
70588,51,225,-0.49,2.66,35.53,Combined,MUF,S,BET,145.06,Geology-0,13.93,SoilType-9,No,133,No,LandCover-2,RoadClass-0,0,1
23560,68,230,-1.36,2.45,12.19,Combined,MUF,S,BET,117.71,Geology-2,15.56,SoilType-9,No,303,No,LandCover-4,RoadClass-0,0,1
43071,29,300,-0.54,2.27,17.1,Combined,Others,S,BET,107.56,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,1
68314,1,200,-0.08,6.99,19.17,Wastewater,IM,S,BET,147.58,Geology-0,10.56,SoilType-9,No,191,No,LandCover-2,RoadClass-1,0,0
65731,46,225,-5.08,1.87,43.56,Combined,MUF,S,BET,135.49,Geology-2,16.44,SoilType-5,No,195,No,LandCover-4,RoadClass-0,0,1
38445,24,200,-2.48,0.23,38.28,Combined,Others,S,PVC,111.73,Geology-2,15.54,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,0
4237,90,300,-2.67,0.74,39.44,Combined,MUF,S,BET,123.16,Geology-2,15.51,SoilType-2,No,195,No,LandCover-4,RoadClass-2,0,0
163752,0,315,-2.42,-3.14,59.58,Wastewater,Others,S,PVC,118.67,Geology-2,15.58,SoilType-9,No,129,No,LandCover-2,RoadClass-1,5100,0
144238,9,250,-4.35,0.24,74.11,Combined,MUF,S,PVC,122.45,Geology-2,15.62,SoilType-9,No,109,No,LandCover-2,RoadClass-3,0,0
160440,0,315,-1.4,4.16,33.43,Stormwater,Others,S,PVC,131.23,Geology-2,19.15,SoilType-6,No,120,No,LandCover-4,RoadClass-0,0,0
70974,45,225,-1.93,1.05,49.2,Stormwater,MUF,S,BET,127.54,Geology-2,15.62,SoilType-9,No,114,No,LandCover-2,RoadClass-0,0,1
76442,39,250,-2.21,-2.6,7.39,Combined,Others,S,PVC,105.27,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,0,0
152856,1,230,-1.37,2.58,5.3,Combined,MUF,S,BET,126.42,Geology-2,16.13,SoilType-6,No,108,No,LandCover-4,RoadClass-0,0,1
160267,1,250,-1.19,0.29,27.22,Stormwater,Others,S,BET,139.87,Geology-3,6,SoilType-6,No,81,No,LandCover-1,RoadClass-0,6900,1
55432,38,200,-2.17,0.05,41.88,Stormwater,MUF,S,BET,140.44,Geology-0,20.56,SoilType-4,No,68,No,LandCover-2,RoadClass-3,0,0
163422,1,200,-2.27,0.57,23.29,Wastewater,Others,S,PVC,144.14,Geology-0,22.87,SoilType-4,No,71,No,LandCover-2,RoadClass-0,0,0
134199,12,200,-1,0.49,41.12,Wastewater,Others,S,PVC,110.6,Geology-2,15.53,SoilType-2,No,342,No,LandCover-1,RoadClass-0,0,0
149287,6,160,-1.41,2.25,1.1,Combined,Others,S,PVC,118.84,Geology-2,15.57,SoilType-9,No,230,No,LandCover-2,RoadClass-3,0,0
58844,31,200,-1.62,2.55,9.43,Combined,MUF,S,PVC,124.85,Geology-2,16.1,SoilType-6,No,171,No,LandCover-1,RoadClass-0,0,0
6253,55,230,-1.5,-0.06,44.02,Combined,MUF,S,BET,122.49,Geology-2,15.72,SoilType-9,No,111,No,LandCover-1,RoadClass-0,0,1
59715,40,225,-1.04,5.56,26.69,Combined,MUF,S,BET,127.77,Geology-0,16.91,SoilType-9,No,29,No,LandCover-2,RoadClass-4,0,0
14965,56,225,-2.34,0.61,9.37,Combined,MUF,S,BET,123.4,Geology-2,18.08,SoilType-9,No,93,No,LandCover-5,RoadClass-3,0,1
163041,1,400,-1.92,2.1,55.72,Stormwater,Others,S,PPP,143.82,Geology-0,24.22,SoilType-5,No,94,No,LandCover-1,RoadClass-4,0,0
62495,46,150,-0.89,0.14,38.07,Wastewater,MUF,S,BET,131.26,Geology-2,19.1,SoilType-6,No,120,No,LandCover-2,RoadClass-0,12750,1
88467,18,225,-1.08,0.34,33.14,Combined,Others,S,PVC,108.51,Geology-2,15.51,SoilType-0,No,225,No,LandCover-2,RoadClass-1,0,0
161917,58,250,-1.28,1.14,7.52,Stormwater,MUF,S,BET,138.34,Geology-2,24.22,SoilType-4,No,180,No,LandCover-1,RoadClass-0,0,1
46095,93,225,-1.18,1.36,12.16,Combined,MUF,S,BET,107.41,Geology-2,15.5,SoilType-2,No,382,No,LandCover-1,RoadClass-0,0,1
46121,99,300,-2.55,2.37,39.65,Combined,MUF,S,BET,106.63,Geology-2,15.5,SoilType-2,No,546,No,LandCover-1,RoadClass-0,0,1
61403,20,225,-1.77,19.63,23.08,Wastewater,MUF,S,Others,130.92,Geology-2,20.09,SoilType-6,No,104,No,LandCover-2,RoadClass-2,0,1
156554,1,250,-2.03,0.93,85.45,Wastewater,Others,S,PVC,119.5,Geology-2,15.58,SoilType-9,No,129,No,LandCover-2,RoadClass-1,0,0
164460,0,200,-0.98,-6.28,6.08,Stormwater,Others,S,PVC,143.37,Geology-2,23.31,SoilType-5,No,94,No,LandCover-2,RoadClass-0,0,0
57279,29,160,-2.2,3.74,19.9,Wastewater,Others,S,PVC,145.08,Geology-0,24.84,SoilType-9,No,70,No,LandCover-4,RoadClass-1,0,0
63631,20,225,-1.81,-2.21,41.25,Wastewater,MUF,S,Others,131.96,Geology-0,20.36,SoilType-5,No,109,No,LandCover-4,RoadClass-0,0,0
149911,67,150,-1.41,-0.13,10.01,Stormwater,Others,Others,BET,122.51,Geology-0,15.59,SoilType-2,No,318,No,LandCover-1,RoadClass-0,6690,1
66614,46,200,-2.08,3.9,41.88,Wastewater,Others,S,PVC,129.51,Geology-2,33.24,SoilType-5,No,130,No,LandCover-2,RoadClass-0,0,0
159319,1,200,-1.54,-5.21,15.91,Stormwater,Others,S,PVC,122.52,Geology-2,15.69,SoilType-6,No,111,No,LandCover-4,RoadClass-0,0,0
3289,8,160,-1.37,-0.01,53.01,Wastewater,Others,S,PVC,143.72,Geology-2,14.86,SoilType-3,No,0,No,LandCover-1,RoadClass-4,0,0
152805,17,160,-2.01,1.38,55.02,Wastewater,Others,S,PVC,132.99,Geology-2,21.72,SoilType-4,No,101,No,LandCover-1,RoadClass-3,0,0
23571,48,150,-1.77,2.74,32.85,Combined,MUF,S,BET,118.5,Geology-2,15.57,SoilType-9,No,230,No,LandCover-3,RoadClass-1,0,1
163274,1,200,-1.86,6.99,50.81,Wastewater,Others,S,PVC,102.54,Geology-2,15.45,SoilType-2,No,84,No,LandCover-1,RoadClass-0,0,0
28383,32,400,-1.34,-0.61,61.93,Combined,Others,S,PVC,108.23,Geology-2,15.51,SoilType-2,No,139,No,LandCover-1,RoadClass-0,13550,0
162339,1,200,-1.99,5.94,30.5,Wastewater,Others,S,PVC,132.85,Geology-2,19.15,SoilType-5,No,125,No,LandCover-1,RoadClass-0,0,0
66593,47,225,-0.48,2.01,60.64,Wastewater,MUF,S,BET,127.92,Geology-2,35.15,SoilType-5,No,138,No,LandCover-2,RoadClass-0,0,0
154252,47,225,-1.2,4.13,43.44,Wastewater,MUF,S,BET,124.23,Geology-2,16.22,SoilType-9,No,106,No,LandCover-1,RoadClass-2,0,1
159413,55,250,-3.83,-4.66,52.55,Combined,Others,S,BET,127.8,Geology-0,19.12,SoilType-9,No,80,No,LandCover-2,RoadClass-1,0,1
